date,temp_max,temp_min,precipitation,wind_max,humidity_max,cloudcover,city,lat,lon
2020-10-28,10.2,-0.5,0.0,21.9,81,53,Chicago,41.8781,-87.6298
2020-10-29,8.8,2.9,0.2,41.5,84,93,Chicago,41.8781,-87.6298
2020-10-30,4.2,-0.2,0.0,21.6,84,10,Chicago,41.8781,-87.6298
2020-10-31,12.5,-0.1,0.0,35.9,88,16,Chicago,41.8781,-87.6298
2020-11-01,11.2,-1.2,0.0,41.2,65,52,Chicago,41.8781,-87.6298
2020-11-02,8.7,-3.3,0.0,32.7,72,28,Chicago,41.8781,-87.6298
2020-11-03,17.2,3.5,0.0,26.8,80,7,Chicago,41.8781,-87.6298
2020-11-04,19.8,9.8,0.0,30.0,77,19,Chicago,41.8781,-87.6298
2020-11-05,19.0,11.8,0.0,24.2,77,54,Chicago,41.8781,-87.6298
2020-11-06,21.1,9.2,0.0,23.8,86,20,Chicago,41.8781,-87.6298
2020-11-07,20.7,10.7,0.0,24.8,77,0,Chicago,41.8781,-87.6298
2020-11-08,23.0,12.2,0.2,26.0,83,37,Chicago,41.8781,-87.6298
2020-11-09,21.9,16.0,0.2,32.6,85,57,Chicago,41.8781,-87.6298
2020-11-10,22.4,7.8,7.5,41.7,86,79,Chicago,41.8781,-87.6298
2020-11-11,7.5,1.0,0.0,34.4,86,2,Chicago,41.8781,-87.6298
2020-11-12,10.6,0.4,0.5,17.4,91,52,Chicago,41.8781,-87.6298
2020-11-13,6.1,-2.1,0.4,25.0,86,40,Chicago,41.8781,-87.6298
2020-11-14,9.7,-2.6,2.5,36.7,89,50,Chicago,41.8781,-87.6298
2020-11-15,11.9,0.8,5.6,54.6,95,77,Chicago,41.8781,-87.6298
2020-11-16,7.4,-1.0,0.8,29.3,74,26,Chicago,41.8781,-87.6298
2020-11-17,4.6,-2.0,0.0,29.7,77,21,Chicago,41.8781,-87.6298
2020-11-18,9.1,-2.3,0.0,36.5,87,37,Chicago,41.8781,-87.6298
2020-11-19,16.8,7.5,0.0,40.7,46,85,Chicago,41.8781,-87.6298
2020-11-20,14.5,6.5,0.0,30.5,77,47,Chicago,41.8781,-87.6298
2020-11-21,6.1,3.2,0.0,20.7,89,92,Chicago,41.8781,-87.6298
2020-11-22,6.8,3.5,3.5,18.5,88,88,Chicago,41.8781,-87.6298
2020-11-23,5.8,1.7,0.0,20.4,88,62,Chicago,41.8781,-87.6298
2020-11-24,6.2,1.2,12.1,29.5,97,100,Chicago,41.8781,-87.6298
2020-11-25,7.6,5.6,10.2,19.1,98,99,Chicago,41.8781,-87.6298
2020-11-26,8.1,2.3,0.0,23.4,96,81,Chicago,41.8781,-87.6298
2020-11-27,7.2,-0.5,0.0,18.0,96,48,Chicago,41.8781,-87.6298
2020-11-28,8.9,-2.9,0.0,27.9,86,1,Chicago,41.8781,-87.6298
2020-11-29,8.9,2.1,0.0,28.0,80,71,Chicago,41.8781,-87.6298
2020-11-30,2.7,-2.2,1.0,37.8,75,100,Chicago,41.8781,-87.6298
2020-12-01,0.7,-4.3,0.0,25.5,77,55,Chicago,41.8781,-87.6298
2020-12-02,7.1,-4.5,0.0,23.0,77,48,Chicago,41.8781,-87.6298
2020-12-03,6.3,-2.5,0.0,26.6,68,15,Chicago,41.8781,-87.6298
2020-12-04,6.4,-0.3,0.0,26.7,87,21,Chicago,41.8781,-87.6298
2020-12-05,3.0,0.5,0.0,17.8,86,90,Chicago,41.8781,-87.6298
2020-12-06,1.7,0.4,0.1,12.4,92,94,Chicago,41.8781,-87.6298
2020-12-07,2.0,-0.3,0.0,15.7,89,95,Chicago,41.8781,-87.6298
2020-12-08,2.8,-0.8,0.0,23.2,92,90,Chicago,41.8781,-87.6298
2020-12-09,9.9,-0.3,0.0,21.7,92,19,Chicago,41.8781,-87.6298
2020-12-10,10.5,-1.0,0.0,17.5,95,30,Chicago,41.8781,-87.6298
2020-12-11,5.6,0.9,13.1,33.1,97,97,Chicago,41.8781,-87.6298
2020-12-12,4.6,0.0,22.7,34.2,97,100,Chicago,41.8781,-87.6298
2020-12-13,1.9,-3.0,0.0,22.6,89,77,Chicago,41.8781,-87.6298
2020-12-14,-0.9,-5.0,0.0,23.9,81,70,Chicago,41.8781,-87.6298
2020-12-15,-0.5,-5.7,0.0,25.7,83,82,Chicago,41.8781,-87.6298
2020-12-16,0.1,-2.4,0.5,24.3,83,98,Chicago,41.8781,-87.6298
2020-12-17,0.9,-2.2,0.4,12.2,88,93,Chicago,41.8781,-87.6298
2020-12-18,2.5,-4.9,0.0,28.9,90,57,Chicago,41.8781,-87.6298
2020-12-19,7.5,0.4,0.0,27.8,86,73,Chicago,41.8781,-87.6298
2020-12-20,3.9,-0.3,0.0,25.0,92,60,Chicago,41.8781,-87.6298
2020-12-21,7.2,-0.9,0.3,33.8,92,77,Chicago,41.8781,-87.6298
2020-12-22,4.6,-1.2,0.0,34.2,91,52,Chicago,41.8781,-87.6298
2020-12-23,11.3,-1.1,5.7,46.2,89,86,Chicago,41.8781,-87.6298
2020-12-24,-4.0,-11.0,0.2,43.3,55,73,Chicago,41.8781,-87.6298
2020-12-25,-5.8,-12.9,0.1,28.7,60,38,Chicago,41.8781,-87.6298
2020-12-26,0.9,-7.6,0.0,23.0,87,37,Chicago,41.8781,-87.6298
2020-12-27,7.1,-4.7,0.2,26.6,88,96,Chicago,41.8781,-87.6298
2020-12-28,-0.1,-6.0,0.0,25.5,85,36,Chicago,41.8781,-87.6298
2020-12-29,-0.6,-8.7,5.2,33.4,84,87,Chicago,41.8781,-87.6298
2020-12-30,1.9,-4.8,8.1,30.3,94,100,Chicago,41.8781,-87.6298
2020-12-31,-1.4,-7.6,0.0,16.6,84,55,Chicago,41.8781,-87.6298
2021-01-01,0.5,-4.1,16.4,34.0,97,100,Chicago,41.8781,-87.6298
2021-01-02,0.9,-2.0,0.3,26.5,96,98,Chicago,41.8781,-87.6298
2021-01-03,2.0,-3.5,3.1,17.1,99,98,Chicago,41.8781,-87.6298
2021-01-04,1.2,-4.8,0.1,16.1,95,89,Chicago,41.8781,-87.6298
2021-01-05,3.1,-4.8,0.0,15.1,95,52,Chicago,41.8781,-87.6298
2021-01-06,1.4,-2.7,0.0,12.8,95,91,Chicago,41.8781,-87.6298
2021-01-07,2.6,-0.6,0.0,19.9,87,87,Chicago,41.8781,-87.6298
2021-01-08,1.0,-1.4,0.0,26.9,86,98,Chicago,41.8781,-87.6298
2021-01-09,1.3,-2.9,0.0,18.2,93,84,Chicago,41.8781,-87.6298
2021-01-10,-1.5,-4.3,0.0,15.5,92,100,Chicago,41.8781,-87.6298
2021-01-11,-1.7,-5.6,0.0,26.3,88,83,Chicago,41.8781,-87.6298
2021-01-12,4.1,-3.7,0.0,23.3,93,28,Chicago,41.8781,-87.6298
2021-01-13,6.4,-1.7,0.0,22.0,90,90,Chicago,41.8781,-87.6298
2021-01-14,4.5,-1.4,4.4,23.0,96,75,Chicago,41.8781,-87.6298
2021-01-15,2.5,-3.2,1.6,22.2,94,63,Chicago,41.8781,-87.6298
2021-01-16,3.0,-3.7,1.9,22.1,93,97,Chicago,41.8781,-87.6298
2021-01-17,-0.2,-3.9,3.2,13.9,95,95,Chicago,41.8781,-87.6298
2021-01-18,-0.9,-4.8,0.0,20.3,92,81,Chicago,41.8781,-87.6298
2021-01-19,-0.8,-7.9,2.4,29.9,90,69,Chicago,41.8781,-87.6298
2021-01-20,0.4,-9.9,0.0,37.4,73,48,Chicago,41.8781,-87.6298
2021-01-21,4.0,-1.3,0.0,36.4,81,27,Chicago,41.8781,-87.6298
2021-01-22,-1.3,-10.2,0.0,28.5,74,14,Chicago,41.8781,-87.6298
2021-01-23,-0.6,-12.5,0.0,18.5,62,61,Chicago,41.8781,-87.6298
2021-01-24,1.9,-2.7,2.2,19.8,89,88,Chicago,41.8781,-87.6298
2021-01-25,0.2,-1.6,4.5,35.3,89,99,Chicago,41.8781,-87.6298
2021-01-26,-0.8,-3.4,11.6,33.6,91,99,Chicago,41.8781,-87.6298
2021-01-27,-2.8,-9.8,0.7,28.8,92,93,Chicago,41.8781,-87.6298
2021-01-28,-6.4,-16.7,0.0,20.9,82,35,Chicago,41.8781,-87.6298
2021-01-29,-1.7,-16.5,0.0,21.9,82,63,Chicago,41.8781,-87.6298
2021-01-30,0.7,-3.8,12.0,36.6,93,100,Chicago,41.8781,-87.6298
2021-01-31,-0.0,-1.8,11.7,37.1,93,100,Chicago,41.8781,-87.6298
2021-02-01,-0.2,-5.0,0.0,31.9,85,72,Chicago,41.8781,-87.6298
2021-02-02,-0.6,-6.1,0.0,24.8,87,55,Chicago,41.8781,-87.6298
2021-02-03,-2.1,-11.8,0.0,23.1,89,28,Chicago,41.8781,-87.6298
2021-02-04,0.9,-6.0,8.6,41.9,96,99,Chicago,41.8781,-87.6298
2021-02-05,-7.4,-14.0,0.0,41.9,82,52,Chicago,41.8781,-87.6298
2021-02-06,-11.3,-18.1,2.0,26.0,80,55,Chicago,41.8781,-87.6298
2021-02-07,-15.9,-22.3,0.0,23.3,80,52,Chicago,41.8781,-87.6298
2021-02-08,-11.0,-20.9,1.9,21.8,84,98,Chicago,41.8781,-87.6298
2021-02-09,-10.6,-16.5,0.0,25.2,80,51,Chicago,41.8781,-87.6298
2021-02-10,-8.4,-16.5,0.7,28.2,81,99,Chicago,41.8781,-87.6298
2021-02-11,-5.5,-12.4,0.7,28.2,84,93,Chicago,41.8781,-87.6298
2021-02-12,-6.9,-13.0,1.6,24.9,89,94,Chicago,41.8781,-87.6298
2021-02-13,-10.9,-17.9,3.2,27.1,79,88,Chicago,41.8781,-87.6298
2021-02-14,-15.8,-20.6,1.6,28.2,72,79,Chicago,41.8781,-87.6298
2021-02-15,-8.0,-17.0,10.5,43.5,86,100,Chicago,41.8781,-87.6298
2021-02-16,-7.5,-12.4,4.1,30.3,85,99,Chicago,41.8781,-87.6298
2021-02-17,-7.7,-15.5,0.0,19.7,81,95,Chicago,41.8781,-87.6298
2021-02-18,-5.5,-9.6,1.1,17.8,89,95,Chicago,41.8781,-87.6298
2021-02-19,-7.9,-14.8,0.0,21.3,84,39,Chicago,41.8781,-87.6298
2021-02-20,-6.9,-19.2,0.0,18.6,87,2,Chicago,41.8781,-87.6298
2021-02-21,1.7,-10.5,4.9,38.3,92,88,Chicago,41.8781,-87.6298
2021-02-22,2.4,-3.2,0.2,36.4,92,94,Chicago,41.8781,-87.6298
2021-02-23,4.4,-0.4,0.0,37.0,87,29,Chicago,41.8781,-87.6298
2021-02-24,4.8,-4.1,0.0,32.1,92,36,Chicago,41.8781,-87.6298
2021-02-25,2.2,-9.6,0.0,16.0,93,25,Chicago,41.8781,-87.6298
2021-02-26,3.1,-9.7,1.1,18.4,91,32,Chicago,41.8781,-87.6298
2021-02-27,10.0,-1.2,1.5,19.0,93,31,Chicago,41.8781,-87.6298
2021-02-28,11.9,-0.1,0.9,36.0,97,90,Chicago,41.8781,-87.6298
2021-03-01,0.0,-6.4,0.0,24.3,86,15,Chicago,41.8781,-87.6298
2021-03-02,5.8,-9.4,0.0,29.2,74,0,Chicago,41.8781,-87.6298
2021-03-03,9.8,-0.1,0.0,26.5,91,0,Chicago,41.8781,-87.6298
2021-03-04,0.2,-2.4,0.0,27.9,90,48,Chicago,41.8781,-87.6298
2021-03-05,5.9,-4.8,0.0,18.1,90,4,Chicago,41.8781,-87.6298
2021-03-06,3.5,-5.1,0.0,18.0,92,10,Chicago,41.8781,-87.6298
2021-03-07,7.6,-4.3,0.0,23.0,93,39,Chicago,41.8781,-87.6298
2021-03-08,16.1,4.7,0.0,27.9,89,49,Chicago,41.8781,-87.6298
2021-03-09,16.7,3.9,0.0,29.2,89,74,Chicago,41.8781,-87.6298
2021-03-10,18.6,10.7,0.3,43.0,80,93,Chicago,41.8781,-87.6298
2021-03-11,15.1,4.2,1.7,42.6,90,23,Chicago,41.8781,-87.6298
2021-03-12,7.8,0.0,0.0,16.5,86,70,Chicago,41.8781,-87.6298
2021-03-13,12.9,-2.0,0.0,14.8,86,27,Chicago,41.8781,-87.6298
2021-03-14,4.9,1.2,0.0,35.4,80,82,Chicago,41.8781,-87.6298
2021-03-15,2.5,-0.7,5.3,35.9,89,100,Chicago,41.8781,-87.6298
2021-03-16,3.1,-0.8,0.0,15.7,97,74,Chicago,41.8781,-87.6298
2021-03-17,3.5,-1.1,11.3,35.9,94,77,Chicago,41.8781,-87.6298
2021-03-18,4.7,1.4,7.9,44.0,94,92,Chicago,41.8781,-87.6298
2021-03-19,3.5,-1.6,0.0,29.3,90,2,Chicago,41.8781,-87.6298
2021-03-20,10.2,-2.1,0.0,16.2,91,0,Chicago,41.8781,-87.6298
2021-03-21,15.7,1.3,0.0,23.9,73,43,Chicago,41.8781,-87.6298
2021-03-22,18.1,5.9,0.0,24.0,75,87,Chicago,41.8781,-87.6298
2021-03-23,15.8,8.8,7.9,29.5,91,97,Chicago,41.8781,-87.6298
2021-03-24,15.2,7.2,2.6,39.2,95,74,Chicago,41.8781,-87.6298
2021-03-25,7.5,2.8,7.1,36.4,94,96,Chicago,41.8781,-87.6298
2021-03-26,4.4,1.3,2.6,31.2,95,92,Chicago,41.8781,-87.6298
2021-03-27,18.4,2.6,2.4,27.7,98,82,Chicago,41.8781,-87.6298
2021-03-28,10.0,-0.7,0.0,37.6,92,51,Chicago,41.8781,-87.6298
2021-03-29,15.1,-2.2,0.0,40.4,85,24,Chicago,41.8781,-87.6298
2021-03-30,19.1,7.2,0.5,36.8,60,67,Chicago,41.8781,-87.6298
2021-03-31,6.6,0.9,0.1,26.7,57,42,Chicago,41.8781,-87.6298
2021-04-01,0.8,-3.7,0.0,31.0,78,22,Chicago,41.8781,-87.6298
2021-04-02,8.4,-5.2,0.0,23.5,98,22,Chicago,41.8781,-87.6298
2021-04-03,18.5,2.1,0.0,33.4,82,9,Chicago,41.8781,-87.6298
2021-04-04,18.6,3.7,0.0,20.2,96,29,Chicago,41.8781,-87.6298
2021-04-05,22.2,12.1,0.3,26.3,70,79,Chicago,41.8781,-87.6298
2021-04-06,26.2,12.8,0.0,28.9,71,69,Chicago,41.8781,-87.6298
2021-04-07,25.3,13.9,2.9,29.6,83,80,Chicago,41.8781,-87.6298
2021-04-08,16.5,10.2,12.1,29.3,96,94,Chicago,41.8781,-87.6298
2021-04-09,16.9,9.4,1.4,35.9,93,85,Chicago,41.8781,-87.6298
2021-04-10,11.7,6.6,10.1,22.1,100,94,Chicago,41.8781,-87.6298
2021-04-11,10.7,5.5,0.6,18.3,92,67,Chicago,41.8781,-87.6298
2021-04-12,16.3,6.8,1.3,30.3,95,45,Chicago,41.8781,-87.6298
2021-04-13,12.5,4.6,0.0,29.2,77,11,Chicago,41.8781,-87.6298
2021-04-14,8.8,1.5,0.0,22.2,77,62,Chicago,41.8781,-87.6298
2021-04-15,8.4,1.9,0.0,24.3,88,68,Chicago,41.8781,-87.6298
2021-04-16,7.8,3.1,0.0,17.7,95,43,Chicago,41.8781,-87.6298
2021-04-17,8.2,3.1,0.0,19.1,92,78,Chicago,41.8781,-87.6298
2021-04-18,15.9,0.6,0.2,17.7,93,72,Chicago,41.8781,-87.6298
2021-04-19,11.1,4.7,2.8,23.5,77,83,Chicago,41.8781,-87.6298
2021-04-20,4.4,0.4,2.9,20.6,77,96,Chicago,41.8781,-87.6298
2021-04-21,8.1,-2.0,2.5,18.5,97,38,Chicago,41.8781,-87.6298
2021-04-22,13.2,-1.6,0.0,24.5,95,39,Chicago,41.8781,-87.6298
2021-04-23,16.3,4.4,0.0,29.3,70,69,Chicago,41.8781,-87.6298
2021-04-24,12.9,8.3,2.2,24.5,86,82,Chicago,41.8781,-87.6298
2021-04-25,7.6,3.1,0.0,27.7,90,83,Chicago,41.8781,-87.6298
2021-04-26,23.8,3.0,0.0,38.9,73,56,Chicago,41.8781,-87.6298
2021-04-27,29.4,13.3,0.0,32.4,67,85,Chicago,41.8781,-87.6298
2021-04-28,20.4,6.2,9.2,23.7,95,99,Chicago,41.8781,-87.6298
2021-04-29,13.1,6.2,4.6,26.4,95,62,Chicago,41.8781,-87.6298
2021-04-30,11.9,4.4,0.0,37.0,94,15,Chicago,41.8781,-87.6298
2021-05-01,25.6,4.0,0.0,45.6,79,20,Chicago,41.8781,-87.6298
2021-05-02,27.6,15.6,0.1,38.5,71,73,Chicago,41.8781,-87.6298
2021-05-03,22.6,13.9,5.4,26.2,94,96,Chicago,41.8781,-87.6298
2021-05-04,13.6,8.9,0.7,21.1,97,84,Chicago,41.8781,-87.6298
2021-05-05,10.6,5.9,0.0,24.2,87,35,Chicago,41.8781,-87.6298
2021-05-06,9.6,5.8,6.8,25.8,89,64,Chicago,41.8781,-87.6298
2021-05-07,12.3,4.5,0.4,24.9,86,43,Chicago,41.8781,-87.6298
2021-05-08,8.7,2.3,6.9,20.6,91,70,Chicago,41.8781,-87.6298
2021-05-09,8.9,3.7,18.1,31.1,92,71,Chicago,41.8781,-87.6298
2021-05-10,7.2,3.5,0.4,23.7,93,49,Chicago,41.8781,-87.6298
2021-05-11,8.5,2.7,0.2,20.6,87,21,Chicago,41.8781,-87.6298
2021-05-12,12.8,3.3,0.0,15.5,89,0,Chicago,41.8781,-87.6298
2021-05-13,17.4,2.0,0.0,20.5,90,2,Chicago,41.8781,-87.6298
2021-05-14,19.1,6.1,0.0,18.4,77,54,Chicago,41.8781,-87.6298
2021-05-15,16.5,9.4,1.6,19.9,72,92,Chicago,41.8781,-87.6298
2021-05-16,20.3,8.9,0.0,18.7,85,80,Chicago,41.8781,-87.6298
2021-05-17,18.3,12.3,0.0,16.7,88,96,Chicago,41.8781,-87.6298
2021-05-18,23.0,12.9,4.4,25.5,94,94,Chicago,41.8781,-87.6298
2021-05-19,23.2,16.8,6.4,30.3,88,99,Chicago,41.8781,-87.6298
2021-05-20,28.0,18.0,0.0,28.0,87,97,Chicago,41.8781,-87.6298
2021-05-21,29.3,17.2,0.0,27.6,84,97,Chicago,41.8781,-87.6298
2021-05-22,30.2,17.5,0.2,24.3,86,49,Chicago,41.8781,-87.6298
2021-05-23,27.1,12.9,6.6,16.6,100,88,Chicago,41.8781,-87.6298
2021-05-24,30.0,12.7,0.2,27.4,100,93,Chicago,41.8781,-87.6298
2021-05-25,29.6,20.3,2.2,34.9,82,86,Chicago,41.8781,-87.6298
2021-05-26,27.1,13.8,2.4,26.5,94,64,Chicago,41.8781,-87.6298
2021-05-27,13.1,10.3,16.5,38.0,87,98,Chicago,41.8781,-87.6298
2021-05-28,10.1,7.2,8.8,42.0,89,100,Chicago,41.8781,-87.6298
2021-05-29,13.1,6.9,0.0,31.3,85,17,Chicago,41.8781,-87.6298
2021-05-30,17.5,5.9,0.0,16.2,96,42,Chicago,41.8781,-87.6298
2021-05-31,21.1,11.6,0.5,21.9,92,89,Chicago,41.8781,-87.6298
2021-06-01,21.7,8.7,0.0,16.7,98,51,Chicago,41.8781,-87.6298
2021-06-02,20.8,12.3,0.0,20.2,91,48,Chicago,41.8781,-87.6298
2021-06-03,28.8,11.1,0.0,21.1,93,45,Chicago,41.8781,-87.6298
2021-06-04,32.9,20.3,0.1,31.6,53,26,Chicago,41.8781,-87.6298
2021-06-05,32.8,19.5,0.0,30.8,64,23,Chicago,41.8781,-87.6298
2021-06-06,31.3,21.0,0.1,31.7,73,54,Chicago,41.8781,-87.6298
2021-06-07,25.8,20.3,24.2,20.2,98,96,Chicago,41.8781,-87.6298
2021-06-08,26.9,19.4,3.9,19.4,99,71,Chicago,41.8781,-87.6298
2021-06-09,24.2,16.6,0.8,16.8,100,68,Chicago,41.8781,-87.6298
2021-06-10,24.3,16.2,0.0,15.0,100,70,Chicago,41.8781,-87.6298
2021-06-11,27.9,18.3,0.0,15.5,100,50,Chicago,41.8781,-87.6298
2021-06-12,25.9,17.8,0.8,17.8,99,62,Chicago,41.8781,-87.6298
2021-06-13,25.7,18.1,0.0,18.4,89,4,Chicago,41.8781,-87.6298
2021-06-14,22.8,18.1,0.0,28.9,77,10,Chicago,41.8781,-87.6298
2021-06-15,21.8,16.1,0.0,22.2,94,26,Chicago,41.8781,-87.6298
2021-06-16,21.4,14.7,0.0,20.9,83,8,Chicago,41.8781,-87.6298
2021-06-17,32.9,14.1,0.0,29.5,95,41,Chicago,41.8781,-87.6298
2021-06-18,32.0,20.4,0.3,29.5,86,66,Chicago,41.8781,-87.6298
2021-06-19,33.0,17.8,0.2,31.4,90,59,Chicago,41.8781,-87.6298
2021-06-20,28.3,17.0,12.8,20.2,97,92,Chicago,41.8781,-87.6298
2021-06-21,22.2,14.1,2.2,33.0,95,81,Chicago,41.8781,-87.6298
2021-06-22,22.1,12.2,0.0,25.4,88,59,Chicago,41.8781,-87.6298
2021-06-23,25.4,15.9,0.7,29.1,78,60,Chicago,41.8781,-87.6298
2021-06-24,25.0,18.7,4.6,39.4,96,93,Chicago,41.8781,-87.6298
2021-06-25,26.1,20.7,43.9,31.8,95,98,Chicago,41.8781,-87.6298
2021-06-26,26.9,21.8,41.9,34.5,96,93,Chicago,41.8781,-87.6298
2021-06-27,27.6,19.8,1.3,32.4,94,56,Chicago,41.8781,-87.6298
2021-06-28,25.6,19.7,11.4,15.7,94,92,Chicago,41.8781,-87.6298
2021-06-29,27.7,21.8,25.8,22.5,98,79,Chicago,41.8781,-87.6298
2021-06-30,26.1,21.3,9.6,12.9,96,89,Chicago,41.8781,-87.6298
2021-07-01,21.3,14.1,0.8,31.0,98,56,Chicago,41.8781,-87.6298
2021-07-02,18.7,14.1,0.0,22.3,92,38,Chicago,41.8781,-87.6298
2021-07-03,29.3,13.3,0.0,20.3,97,6,Chicago,41.8781,-87.6298
2021-07-04,31.4,19.8,0.0,19.8,85,46,Chicago,41.8781,-87.6298
2021-07-05,32.1,21.3,0.0,30.5,87,22,Chicago,41.8781,-87.6298
2021-07-06,32.0,22.6,2.5,22.5,86,57,Chicago,41.8781,-87.6298
2021-07-07,29.2,20.1,3.8,20.0,95,92,Chicago,41.8781,-87.6298
2021-07-08,19.7,16.1,8.3,27.2,96,95,Chicago,41.8781,-87.6298
2021-07-09,21.5,14.7,0.0,15.8,95,62,Chicago,41.8781,-87.6298
2021-07-10,22.4,17.8,8.5,21.5,93,88,Chicago,41.8781,-87.6298
2021-07-11,19.8,17.6,22.9,28.2,95,96,Chicago,41.8781,-87.6298
2021-07-12,22.2,17.9,22.0,17.7,98,94,Chicago,41.8781,-87.6298
2021-07-13,24.8,19.2,16.1,16.5,98,77,Chicago,41.8781,-87.6298
2021-07-14,29.1,19.4,0.2,30.0,93,65,Chicago,41.8781,-87.6298
2021-07-15,25.3,19.9,13.7,31.2,97,99,Chicago,41.8781,-87.6298
2021-07-16,20.1,17.9,4.4,23.3,98,100,Chicago,41.8781,-87.6298
2021-07-17,20.8,17.6,0.2,22.9,93,52,Chicago,41.8781,-87.6298
2021-07-18,24.0,18.4,0.9,17.9,93,27,Chicago,41.8781,-87.6298
2021-07-19,24.9,17.7,0.0,16.2,98,2,Chicago,41.8781,-87.6298
2021-07-20,29.2,18.4,0.0,26.4,96,16,Chicago,41.8781,-87.6298
2021-07-21,21.0,17.8,0.2,21.4,96,73,Chicago,41.8781,-87.6298
2021-07-22,26.9,17.1,0.4,16.6,96,64,Chicago,41.8781,-87.6298
2021-07-23,29.7,21.6,3.4,17.4,96,60,Chicago,41.8781,-87.6298
2021-07-24,32.1,22.4,2.3,28.2,92,52,Chicago,41.8781,-87.6298
2021-07-25,31.1,21.3,0.0,16.4,89,59,Chicago,41.8781,-87.6298
2021-07-26,31.5,19.6,0.0,15.3,82,2,Chicago,41.8781,-87.6298
2021-07-27,32.8,21.3,0.0,21.4,84,49,Chicago,41.8781,-87.6298
2021-07-28,31.7,23.1,0.3,19.7,91,68,Chicago,41.8781,-87.6298
2021-07-29,30.7,19.6,0.0,30.9,92,53,Chicago,41.8781,-87.6298
2021-07-30,19.8,17.3,0.3,29.5,86,62,Chicago,41.8781,-87.6298
2021-07-31,26.8,14.9,0.0,16.5,94,37,Chicago,41.8781,-87.6298
2021-08-01,21.8,17.7,1.1,25.3,87,16,Chicago,41.8781,-87.6298
2021-08-02,23.4,16.3,0.5,13.7,95,39,Chicago,41.8781,-87.6298
2021-08-03,25.5,15.6,0.5,12.9,95,15,Chicago,41.8781,-87.6298
2021-08-04,27.0,16.9,0.0,12.8,94,6,Chicago,41.8781,-87.6298
2021-08-05,29.7,17.2,0.0,22.3,91,38,Chicago,41.8781,-87.6298
2021-08-06,24.9,19.6,8.9,28.0,98,97,Chicago,41.8781,-87.6298
2021-08-07,29.2,18.7,13.3,21.2,97,79,Chicago,41.8781,-87.6298
2021-08-08,30.3,23.3,2.2,30.6,92,77,Chicago,41.8781,-87.6298
2021-08-09,27.0,21.4,41.9,30.9,95,99,Chicago,41.8781,-87.6298
2021-08-10,31.9,21.3,7.0,41.7,99,78,Chicago,41.8781,-87.6298
2021-08-11,30.6,22.5,12.0,42.4,94,86,Chicago,41.8781,-87.6298
2021-08-12,31.4,21.7,0.3,30.7,94,96,Chicago,41.8781,-87.6298
2021-08-13,24.8,20.0,0.6,17.7,95,81,Chicago,41.8781,-87.6298
2021-08-14,24.1,18.4,0.0,18.5,80,46,Chicago,41.8781,-87.6298
2021-08-15,24.0,16.4,0.0,16.8,92,0,Chicago,41.8781,-87.6298
2021-08-16,23.9,16.6,0.0,17.4,95,13,Chicago,41.8781,-87.6298
2021-08-17,25.6,18.8,0.6,15.9,97,46,Chicago,41.8781,-87.6298
2021-08-18,25.8,21.3,6.8,14.4,97,59,Chicago,41.8781,-87.6298
2021-08-19,26.9,21.7,1.7,14.0,98,22,Chicago,41.8781,-87.6298
2021-08-20,28.0,21.7,0.5,15.9,100,23,Chicago,41.8781,-87.6298
2021-08-21,30.4,22.0,1.1,21.9,94,63,Chicago,41.8781,-87.6298
2021-08-22,23.8,19.2,0.0,24.6,97,15,Chicago,41.8781,-87.6298
2021-08-23,31.4,18.4,1.9,15.2,100,66,Chicago,41.8781,-87.6298
2021-08-24,32.2,22.0,11.9,23.8,94,88,Chicago,41.8781,-87.6298
2021-08-25,32.1,22.5,17.5,29.7,98,87,Chicago,41.8781,-87.6298
2021-08-26,28.0,22.6,2.7,20.1,99,31,Chicago,41.8781,-87.6298
2021-08-27,31.0,21.9,1.4,19.1,99,40,Chicago,41.8781,-87.6298
2021-08-28,31.7,23.1,4.3,21.3,93,53,Chicago,41.8781,-87.6298
2021-08-29,30.1,23.3,2.4,30.8,89,44,Chicago,41.8781,-87.6298
2021-08-30,26.3,18.9,0.0,15.9,90,30,Chicago,41.8781,-87.6298
2021-08-31,25.5,18.4,0.0,25.2,85,54,Chicago,41.8781,-87.6298
2021-09-01,22.6,18.9,0.3,29.3,87,12,Chicago,41.8781,-87.6298
2021-09-02,23.5,15.9,0.0,18.5,99,51,Chicago,41.8781,-87.6298
2021-09-03,24.5,16.5,1.3,19.1,83,92,Chicago,41.8781,-87.6298
2021-09-04,24.6,18.4,4.1,21.2,89,90,Chicago,41.8781,-87.6298
2021-09-05,26.9,15.6,0.0,23.2,92,14,Chicago,41.8781,-87.6298
2021-09-06,23.3,16.2,0.0,20.5,83,10,Chicago,41.8781,-87.6298
2021-09-07,30.2,18.1,17.8,43.6,91,42,Chicago,41.8781,-87.6298
2021-09-08,24.4,15.0,0.0,27.0,77,18,Chicago,41.8781,-87.6298
2021-09-09,20.9,14.2,0.1,15.0,88,21,Chicago,41.8781,-87.6298
2021-09-10,25.1,14.4,0.0,20.7,89,16,Chicago,41.8781,-87.6298
2021-09-11,29.9,18.1,0.0,27.2,80,28,Chicago,41.8781,-87.6298
2021-09-12,31.3,19.8,0.0,25.2,95,66,Chicago,41.8781,-87.6298
2021-09-13,30.8,20.2,0.0,19.4,98,86,Chicago,41.8781,-87.6298
